mms_id,dlxs_id,alma_value,dlxs_value
990035681120106381,ATK8761.0001.001,"Braeme, Carlota."," Braeme, Carlota."
990035681120106381,ATK8761.0002.001,"Braeme, Carlota."," Braeme, Carlota."
990035692990106381,ATK9950.0001.001,"Lázaro, Juan Rivera."," Lázaro, Juan Rivera."
990035693000106381,ATK9951.0001.001,"Mariano, Patricio."," Mariano, Patricio."
990035693030106381,ATK9954.0001.001,"Sevilla, M. B. (Maximo)"," Sevilla, M. B. (Maximo)"
990035693040106381,ATK9955.0001.001,"Poblete, Pascual H., 1857-1921."," Poblete, Pascual H., 1857-1921."
990035693100106381,ATK9961.0001.001,"Lopez, Pantaleón S."," Lopez, Pantaleón S."
990035703610106381,ATL1018.0001.001,"Cortes, Fausta."," Cortes, Fausta."
990035719740106381,ATL2639.0001.001,"Paglinawan, Mamerto."," Paglinawan, Mamerto."
990035734370106381,ATL4103.0001.001,"Robinson, Charles Mulford, 1869-1917."," Robinson, Charles Mulford, 1869-1917."
990035753100106381,ATL5997.0001.001,"Asistio, Narciso S."," Asistio, Narciso S."
990010663210106381,AEN7574.0001.001,"Osias, Camilo, 1889-"," Osias, Camilo, 1889-"
990010699800106381,AEP1355.0001.001,"Reyes y Florentino, Isabelo de los, 1864-1938."," Reyes y Florentino, Isabelo de los, 1864-1938."
990010851560106381,AEQ6681.0001.001,"Villamor, José."," Villamor, Jose."
990010851610106381,AEQ6686.0001.001,"Kalaw, Teodoro M. (Teodoro Manguiat), 1884-1940."," Kalaw, Teodoro M. (Teodoro Manguiat), 1884-1940."
990010851650106381,AEQ6690.0001.001,"Ignacio, Cleto R."," Ignacio, Cleto R."
990010851680106381,AEQ6693.0001.001,"Sevilla, Jose N., 1880-1946"," Sevilla, Jose N., 1880-1946"
990010851770106381,AEQ6702.0001.001,"Daluz, Eusebio T."," Daluz, Eusebio T."
990010853050106381,AEQ6830.0001.001,"Sequera, Mariano."," Sequera, Mariano."
990010854880106381,AEQ7017.0001.001,"Ignacio, Cleto R."," Ignacio, Cleto R."
990010854950106381,AEQ7025.0001.001,"Gatmaitan, Pedro."," Gatmaitan, Pedro."
990010856770106381,AEQ7208.0001.001,"Magboo, Nemesio."," Magboo, Nemesio."
990010856900106381,AEQ7221.0001.001,"Rizal, José, 1861-1896."," Rizal, José, 1861-1896."
990010856940106381,AEQ7225.0001.001,"Balmori, Jesús."," Balmori, Jesús."
990011005840106381,AES2312.0001.001,"Forbes, W. Cameron (William Cameron), 1870-1959."," Forbes, W. Cameron (William Cameron), 1870-1959."
990011005970106381,AES2326.0001.001,"Raymond-Whitcomb, Inc.",Raymond & Whitcomb company.
990011031200106381,AES4862.0001.001,"Giraudier, Baltasar."," Giraudier, Baltasar."
990011031230106381,AES4865.0001.001,"Nieto Aguilar, José."," Nieto Aguilar, José."
990011031400106381,AES4882.0001.001,"Hernández Gavira, J."," Hernández Gavira, J."
990011235580106381,AEU6192.0001.001,"Pitt, Harold M."," Pitt, Harold M."
990011263390106381,AEU9217.0001.001,"Kemmerer, Edwin Walter, 1875-1945."," Kemmerer, Edwin Walter, 1875-1945."
990011342830106381,AEV7623.0001.001,"López Leiva, Francisco."," López Leiva, Francisco."
990011449660106381,AEW8671.0001.001,"Malden, Henry Elliot."," Malden, Henry Elliot,"
990011494030106381,AEX3162.0001.001,"Foradada, Francisco."," Foradada, Francisco."
990011494050106381,AEX3164.0001.001,"Kemmerer, Edwin Walter, 1875-1945."," Kemmerer, Edwin Walter, 1875-1945."
990011494100106381,AEX3169.0001.001,"Forbes, W. Cameron (William Cameron), 1870-1959."," Forbes, W. Cameron (William Cameron), 1870-1959."
990011494120106381,AEX3171.0001.001,"Osmeña, Sergio, 1878-1961."," Osmeña, Sergio, 1878-1961."
990011494160106381,AEX3175.0001.001,"Diamonon, Victoriano D."," Diamonon, Victoriano D."
990011494170106381,AEX3176.0001.001,"Kalaw, Maximo M. (Maximo Manguiat), 1891-"," Kalaw, Maximo M. (Maximo Manguiat), 1891-"
990011514140106381,AEX5233.0001.001,"Paterno, Pedro Alejandro, 1857-1911."," Paterno, Pedro A. (Pedro Alejandro), 1857-1911."
990011514150106381,AEX5234.0001.001,"Laurel, Jose P. (Jose Paciano), 1891-1959."," Laurel, Jose P. (Jose Paciano), 1891-1959."
990011515820106381,AEX5410.0001.001,"Ireland, Alleyne, 1871-1951."," Ireland, Alleyne, 1871-1951."
990011515880106381,AEX5416.0001.001,United States. Bureau of Statistics.,United States. Dept. of the Treasury.
990011515940106381,AEX5422.0001.001,"Storey, Moorfield, 1845-1929."," Storey, Moorfield, 1845-1929."
990011530460106381,AEX6902.0001.001,"Weyl, Walter E. (Walter Edward), 1873-1919."," Weyl, Walter E. (Walter Edward), 1873-1919."
990011531330106381,AEX6992.0001.001,"Jenks, Leland Hamilton, 1892-"," Jenks, Leland Hamilton, 1892-"
990011531340106381,AEX6993.0001.001,"Torriente, Cosme de la, 1872-"," Torriente y Peraza, Cosme de la, 1872-"
990011531350106381,AEX6994.0001.001,"Wright, Philip Green, 1861-1934."," Wright, Philip Green, 1861-1934."
990011532020106381,AEX7064.0001.001,"Torriente, Cosme de la, 1872-"," Torriente y Peraza, Cosme de la, 1872-"
990011534060106381,AEX7269.0001.001,"Regala, Roberto."," Regala, Roberto."
990011536400106381,AEX7505.0001.001,"Scott, James Brown, 1866-1943."," Scott, James Brown, 1866-1943."
990011575470106381,AEY1538.0001.001,"Jernegan, Prescott Ford, 1866-"," Jernegan, Prescott Ford, 1866-"
990011581880106381,AEY2206.0001.001,"Hart, Albert Bushnell, 1854-1943."," Hart, Albert Bushnell, 1854-1943."
990011584850106381,AEY2511.0001.001,"Randolph, Carman F. (Carman Fitz), 1856-1920."," Randolph, Carman F. (Carman Fitz), 1856-1920."
990011586340106381,AEY2661.0001.001,"MacClintock, Samuel."," MacClintock, Samuel."
990011586420106381,AEY2669.0001.001,"De Witt, C. A."," De Witt, C. A."
990011601670106381,AEY4217.0005.001,"Thomas, Isaiah, 1749-1831."," Thomas, Isaiah, 1749-1831."
990011601670106381,AEY4217.0006.001,"Thomas, Isaiah, 1749-1831."," Thomas, Isaiah, 1749-1831."
990011679070106381,AEZ2079.0001.001,"Leclerc, Charles, 1843-1889."," Leclerc, Charles, 1843-1889."
990011687740106381,AEZ2963.0001.001,"Perrier, Joseph Louis, 1874-"," Perrier, Joseph Louis, b. 1874."
990011687860106381,AEZ2975.0001.001,"Rivera, Guillermo, 1885-"," Rivera, Guillermo, 1885-"
990011705950106381,AEZ4799.0001.001,"Josephson, Aksel G. S. (Aksel Gustav Salomon), 1860-1944."," Josephson, Aksel G. S. (Aksel Gustav Salomon), 1860-1944."
990012858010106381,AFM2298.0001.001,"Butterworth, Hezekiah, 1839-1905."," Butterworth, Hezekiah, 1839-1905."
990012867780106381,AFM3306.0001.001,"Fornander, Abraham, 1812-1887."," Fornander, Abraham, 1812-1887."
990012867780106381,AFM3306.0001.002,"Fornander, Abraham, 1812-1887."," Fornander, Abraham, 1812-1887."
990012867780106381,AFM3306.0001.003,"Fornander, Abraham, 1812-1887."," Fornander, Abraham, 1812-1887."
990012867850106381,AFM3313.0001.001,"Phelan, Henry Du Rest."," Phelan, Henry Du Rest."
990012869240106381,AFM3459.0001.001,"Skinner, Charles M. (Charles Montgomery), 1852-1907."," Skinner, Charles M. (Charles Montgomery), 1852-1907."
990012886550106381,AFM5339.0001.001,"Dato, Luis."," Dato, Luis."
990012909020106381,AFM7613.0001.001,"Canon, Fernando."," Canon, Fernando."
990012914150106381,AFM8134.0001.001,"Carrillo, Manuel, 1707-1769."," Carrillo, Manuel, 1707-1769."
990012914400106381,AFM8159.0001.001,"Calderon, Felipe Gonzalez, 1868-1909."," Calderon, Felipe Gonzalez, 1868-1909."
990012914490106381,AFM8168.0001.001,"Utor y Fernandez, Juan."," Utor y Fernandez, Juan."
990012985500106381,AFN5335.0001.001,"Claudio, Sofia."," Claudio, Sofia."
990012993670106381,AFN6163.0001.001,"Comenge, Rafael."," Comenge, Rafael."
990012993760106381,AFN6172.0001.001,"Uncilla y Arroitajáuregui, Fermín de, Father, O.S.A., 1852-1904."," Uncilla y Arroitajáuregui, Fermín de, Father, O.S.A., 1852-1904."
990012997890106381,AFN6587.0001.001,"Laurel, Jose P. (Jose Paciano), 1891-1959."," Laurel, Jose P. (Jose Paciano), 1891-1959."
990013111840106381,AFP8308.0001.001,"Beyer, H. Otley (Henry Otley), 1883-1966."," Beyer, H. Otley (Henry Otley), 1883-1966."
990013143890106381,AFQ1612.0001.001,"Diffie, Bailey W. (Bailey Wallys), 1902-1983."," Diffie, Bailey W. (Bailey Wallys), 1902-1983."
990013194990106381,AFQ6770.0001.001,"Miller, Hugo Herman, 1883-1944."," Miller, Hugo Herman, 1883-1944."
990013195030106381,AFQ6774.0001.001,"Reyes, José S., 1899-"," Reyes, José S., 1899-"
990013195050106381,AFQ6776.0001.001,"Sancianco y Goson, Gregorio, -1892."," Sancianco y Goson, Gregorio, d. 1892."
990013237080106381,AFR1066.0001.001,"Spaulding, Thomas M. (Thomas Marshall), 1882-"," Spaulding, Thomas M. (Thomas Marshall), b. 1882."
990013237080106381,AFR1066.0001.012,"Spaulding, Thomas M. (Thomas Marshall), 1882-"," Spaulding, Thomas M. (Thomas Marshall), b. 1882."
990013237080106381,AFR1066.0001.002,"Spaulding, Thomas M. (Thomas Marshall), 1882-"," Spaulding, Thomas M. (Thomas Marshall), b. 1882."
990013254170106381,AFR2901.0001.001,"Clark, William Jared."," Clark, William Jared."
990013424280106381,AFT0176.0001.001,"Highton, Henry E."," Highton, Henry E."
990013524980106381,AFU0944.0001.001,"Macaraig, Serafin Egmidio."," Macaraig, Serafin Egmidio."
990013595050106381,AFU8405.0001.001,"Kats, J."," Kats, J."
990013597480106381,AFU8648.0001.001,"Zueco de San Joaquín, Ramón, 1828-1889."," Ollendorff, H. G. (Heinrich Gottfried), 1803-1865."
990013597530106381,AFU8653.0001.001,"Santiago Vela, Gregorio de, 1865-1924."," Santiago Vela, Gregorio de, 1865-1924."
990013597960106381,AFU8696.0001.001,"Swift, Henry, 1848-1920."," Swift, Henry, 1848-1920."
990013598360106381,AFU8736.0001.001,"Juanmartí, Jacinto, 1833-1897."," Juanmartí, Jacinto, 1833-1897."
990013598630106381,AFU8763.0001.001,"Adriani, N. (Nicolaus), 1865-1926."," Adriani, N. (Nicolaus), 1865-1926."
990013598640106381,AFU8764.0001.001,"Cameron, Charles R."," Cameron, Charles R."
990013598840106381,AFU8784.0001.001,"Hevia Campomanes, José, 1841-"," Hevia Campomanes, José, 1841-"
990013598870106381,AFU8787.0001.001,"Lendoyro, Constantino."," Lendoyro, Constantino."
990013601420106381,AFU9049.0001.001,"Santos, Lope K."," Santos, Lope K."
990013949130106381,AFY4779.0001.001,"Benedict, Laura Estelle Watson, 1861-"," Benedict, Laura Estelle Watson, 1861-"
990013951240106381,AFY4993.0001.001,"Westervelt, W. D. (William Drake), 1849-1939."," Westervelt, W. D. (William Drake), 1849-1939."
990013988910106381,AFY8930.0001.001,"Reeves, Ira L."," Reeves, Ira L."
990014012530106381,AFZ1341.0001.001,"Hernáez, Francisco Javier, 1816-1876 ed."," Hernáez, Francisco Javier, ed. 1816-1876,"
990014012530106381,AFZ1341.0002.001,"Hernáez, Francisco Javier, 1816-1876 ed."," Hernáez, Francisco Javier, ed. 1816-1876,"
990014139120106381,AGA4143.0001.001,"Clifford, Edward, 1844-1907."," Clifford, Edward, 1844-1907."
990014140870106381,AGA4319.0001.001,"Briggs, Charles Whitman, 1874-"," Briggs, Charles Whitman, 1874-"
990014140890106381,AGA4321.0001.001,"Eberle, Edith."," Eberle, Edith."
990014140900106381,AGA4322.0001.001,"Laubach, Frank Charles, 1884-1970."," Laubach, Frank Charles, 1884-1970."
990014142830106381,AGA4515.0001.001,"Brain, Belle M. (Belle Marvel), 1859-1933."," Brain, Belle M. (Belle Marvel), 1859-1933."
990014142850106381,AGA4517.0001.001,"Emerson, Oliver Pomeroy, 1845-"," Emerson, Oliver Pomeroy, 1845-"
990014143000106381,AGA4532.0001.001,"Thurston, Lucy (Goodale), Mrs., 1795-1876."," Thurston, Lucy (Goodale), Mrs., 1795-1876."
990014345860106381,AGC5786.0001.001,"Kalaw, Teodoro M. (Teodoro Manguiat), 1884-1940."," Kalaw, Teodoro M. (Teodoro Manguiat), 1884-1940."
990014444470106381,AGD5745.0001.001,"Boyce, William Dickson, 1848-1929."," Boyce, William Dickson, 1848-1929."
990014463600106381,AGD7685.0001.001,,Congreso de historia y geografía hispano-americanas.
990014472730106381,AGD8622.0001.001,"Howe, Julia Ward, 1819-1910."," Howe, Julia Ward, 1819-1910."
990014472740106381,AGD8623.0001.001,"Humboldt, Alexander von, 1769-1859."," Humboldt, Alexander von, 1769-1859."
990014472780106381,AGD8627.0001.001,"Furlong, John William, 1869-"," [Furlong, John William], comp. 1869-"
990014473120106381,AGD8662.0001.001,"Wright, Irene Aloha, 1879-1972."," Wright, Irene Aloha, 1879-1972."
990014473580106381,AGD8709.0001.001,"Caldwell, Robert Granville, 1882-"," Caldwell, Robert Granville, b. 1882."
990014473620106381,AGD8713.0001.001,"Arango, Napoleon."," Arango, Napoleon."
990014473670106381,AGD8718.0001.001,"García de Polavieja y del Castillo, Camilo, 1838-1914."," Polavieja, Camilo García de Polavieja y del Castillo, marqués de, 1838-1914."
990014473690106381,AGD8720.0001.001,"Davis, Richard Harding, 1864-1916."," Davis, Richard Harding, 1864-1916."
990014473780106381,AGD8729.0001.001,"O'Brien, John, 1837-1917."," O'Brien, John, 1837-1917."
990014473790106381,AGD8730.0001.001,"Rea, George Bronson, 1869-1936."," Rea, George Bronson, 1869-1936."
990014473860106381,AGD8737.0001.001,"Chapman, Charles E. (Charles Edward), 1880-1941."," Chapman, Charles E. (Charles Edward), 1880-1941."
990014474980106381,AGD8859.0001.001,"Martí, Carlos."," Martí, Carlos."
990014476970106381,AGD9059.0001.001,"Fernandez y Garcia, Eugenio, 1888-"," Fernandez y Garcia, Eugenio, 1888-"
990029617620106381,AQP4848.0001.001,"Feced, Pablo."," Feced, Pablo."
990029617630106381,AQP4849.0001.001,"Espina, Miguel A. (Miguel Angel), -1889."," Espina, Miguel A. (Miguel Angel), d. 1889."
990029619680106381,AQP5054.0001.001,"Delgado, Juan José, 1697-1755."," Delgado, Juan José, 1697-1755."
990029619690106381,AQP5055.0001.001,"Juan Félix de la Encarnación, Father, 1806-1879."," Juan Félix de la Encarnación, Father, 1806-1879."
990029670690106381,AQQ0193.0001.001,"Retana, W. E. (Wenceslao Emilio), 1862-1924."," Retana, W. E. (Wenceslao Emilio), 1862-1924."
990029670710106381,AQQ0195.0001.001,"Reyes y Florentino, Isabelo de los, 1864-1938."," Reyes y Florentino, Isabelo de los, 1864-1938."
990029670760106381,AQQ0200.0001.001,"Rivera, Juan A., 1900-"," Rivera, Juan A., 1900-"
990029670780106381,AQQ0202.0001.001,"Rizal, José, 1861-1896."," Rizal, Jose, 1861-1896."
990029671370106381,AQQ0261.0001.001,"Reyes y Florentino, Isabelo de los, 1864-1938."," Reyes y Florentino, Isabelo de los, 1864-1938."
990029703310106381,AQQ3480.0001.001,"Gardner, Fletcher, 1869-"," Gardner, Fletcher, 1869-"
990029720790106381,AQQ5239.0001.001,Nipon., Nipon.
990029846530106381,AQR7923.0001.001,"Buyser, Fernando A. (Fernando Aquino)"," Buyser, Fernando A. (Fernando Aquino)"
990030000340106381,AQV9682.0001.001,"Retana, W. E. (Wenceslao Emilio), 1862-1924."," Retana, W. E. (Wenceslao Emilio), 1862-1924."
990030000360106381,AQV9684.0001.001,"Rodríguez Bérriz, Miguel."," Rodríguez Bérriz, Miguel."
990030000690106381,AQV9717.0001.001,"Vena, Juan de."," Vena, Juan de."
990030017910106381,AQW1455.0001.001,"Dilag, Juan."," Dilag, Juan."
990030017950106381,AQW1459.0001.001,"Mañibo, Joaquin."," Mañibo, Joaquin."
990030031650106381,AQW2840.0001.001,"Ruiz, José María, 1849-"," Ruiz, José María, 1849-"
990030046620106381,AQW4348.0001.001,Philippines. Philippine Assembly.,"Philippines. Legislature, 1910-1911."
990030097600106381,AQW9481.0001.001,Philippines. Philippine Assembly.,"Philippines. Legislature, 1910-1911."
990030106030106381,AQX0329.0001.001,"Spooner, John C. (John Coit), 1843-1919."," Spooner, John C. (John Coit), 1843-1919."
990030125300106381,AQX2266.0001.001,"Nozaleda de Villa, Bernardino, Abp. of Manila, 1844-1927."," Nozaleda de Villa, Bernardino, Abp. of Manila, 1844-1927."
990030126080106381,AQX2344.0001.001,United States. Bureau of Statistics.,United States. Dept. of Commerce and Labor.
990030126100106381,AQX2346.0001.001,"Geis Gotzens, Ginés."," Geis Gotzens, Ginés."
990030272230106381,AQY7077.0001.001,"González Benard, José María, 1861-"," González Benard, José María, 1861-"
990030579760106381,ARB8044.0001.001,"Artigas y Cuerva, Manuel."," Artigas y Cuerva, Manuel."
990030579770106381,ARB8045.0001.001,"Bowring, John, 1792-1872."," Bowring, John, Sir, 1792-1872."
990030579780106381,ARB8046.0001.001,"Calderón, Felipe González, 1868-1909."," Calderón, Felipe González, 1868-1909."
990030579790106381,ARB8047.0001.001,"Campa, Buenaventura."," Campa, Buenaventura."
990030579800106381,ARB8048.0001.001,"Cañamaque, Francisco."," Cañamaque, Francisco."
990030579810106381,ARB8049.0001.001,"Chápuli Navarro, Antonio."," Chápuli Navarro, Antonio."
990031304870106381,ARK1148.0001.001,"Ocio y Viana, Hilario María, 1841-"," Ocio y Viana, Hilario María, 1841-"
990031429610106381,ARL3695.0001.001,"Gwekoh, Conrado R."," Gwekoh, Conrado R."
990031873860106381,ARR0231.0001.001,"Tianco, G. Mamerto."," Tianco, G. Mamerto."
990031995530106381,ARS2493.0001.001,"Worcester, Dean C. (Dean Conant), 1866-1924."," Worcester, Dean C. (Dean Conant), 1866-1924."
990031995550106381,ARS2495.0001.001,"Artigas y Cuerva, Manuel."," Artigas y Cuerva, Manuel."
990031995560106381,ARS2496.0001.001,"Osias, Camilo, 1889-"," Osias, Camilo, 1889-"
990031995580106381,ARS2498.0001.001,"Villa Suico, Inés."," Villa Suico, Inés."
990031995660106381,ARS2506.0001.001,"Daoas, Bartolome."," Daoas, Bartolome."
990031995670106381,ARS2507.0001.001,"Folkmar, Daniel, 1861-1932."," Folkmar, Daniel, 1861-1932."
990031995710106381,ARS2511.0001.001,"Villaverde, Juan, 1841-1897."," Villaverde, Juan, 1841-1897."
990031995720106381,ARS2512.0001.001,"Kagahastian, Raymundo."," Kagahastian, Raymundo."
990031995790106381,ARS2519.0001.001,"Keesing, Felix Maxwell, 1902-1961."," Keesing, Felix Maxwell, 1902-1961."
990032006250106381,ARS3572.0001.001,"Artigas y Cuerva, Manuel."," Artigas y Cuerva, Manuel."
990032006270106381,ARS3574.0001.001,"d'Hane Steenhuyse, Charles-François, 1830-1888."," Hane-Steenhuyse, Charles François d', 1830-1888."
990032006280106381,ARS3575.0001.001,"Stevens, Joseph Earle, 1870-"," Stevens, Joseph Earle, 1870-"
990032426480106381,ARW5665.0001.001,"McCall, Samuel W. (Samuel Walker), 1851-1923."," McCall, Samuel W. (Samuel Walker), 1851-1923."
990033126450106381,ASF9826.0001.001,"Craig, Austin, 1872-"," Craig, Austin, 1872-"
990033173310106381,ASG4544.0001.001,"Vallejo, Mariano."," Vallejo, Mariano."
990002744720106381,ABE0788.0001.001,"Norton, Albert James"," Norton, Albert James"
990002747740106381,ABE1097.0001.001,"Forbes-Lindsay, C. H."," Forbes-Lindsay, C. H."
990002766320106381,ABE2976.0001.001,"Márquez Sterling, Manuel, 1872-1934."," Márquez Sterling, Manuel, 1872-1934."
990002780690106381,ABE4425.0001.001,"Morelet, Arthur, 1809-1892."," Morelet, Arthur, 1809-1892."
990002780930106381,ABE4449.0001.001,"Zamacois, Eduardo, 1873-"," Zamacois, Eduardo, b. 1873."
990002788470106381,ABE5216.0001.001,"Rodríguez García, José Antonio, 1864-"," Rodríguez García, José Antonio, 1864-"
990002788840106381,ABE5253.0001.001,"Valle, Adrián del, 1872-"," Valle, Adrián del, 1872-"
990002788850106381,ABE5254.0001.001,"Varona, Enrique José, 1849-1933."," Varona, Enrique José, 1849-1933."
990002789770106381,ABE5347.0001.001,"Wilson, Thomas William"," Wilson, Thomas William"
990002791100106381,ABE5484.0001.001,"Walker, Jeanie Mort."," Walker, Jeanie Mort."
990002791110106381,ABE5485.0001.001,"García Verdugo, Vicente."," García Verdugo, Vicente."
990002791130106381,ABE5487.0001.001,"Lufríu y Alonso, René, 1889-"," Lufríu y Alonso, René, 1889-"
990002791160106381,ABE5490.0001.001,"Márquez Sterling, Manuel, 1872-1934."," Márquez Sterling, Manuel, 1872-1934."
990002791240106381,ABE5498.0001.001,"Céspedes y Quesada, Carlos Manuel de, 1871-1939."," Céspedes y Quesada, Carlos Manuel de, 1871-1939."
990002791260106381,ABE5500.0001.001,"Salazar, Salvador, 1892-1950."," Salazar y Roig, Salvador, 1892-"
990002791310106381,ABE5505.0001.001,"Boza, Bernabé, 1858-1908."," Boza, Bernabé, 1858-1908."
990002792010106381,ABE5576.0001.001,"Flint, Grover, 1867-1909."," Flint, Grover, 1867-1909."
990002792420106381,ABE5617.0001.001,"Salazar y Roig, Salvador, 1892-"," Salazar y Roig, Salvador, 1892-"
990002792740106381,ABE5649.0001.001,"Carbonell, José Manuel, 1880-"," Carbonell, José Manuel, 1880-"
990002793300106381,ABE5705.0001.001,"Torriente, Cosme de la, 1872-"," Torriente y Peraza, Cosme de la, 1872-"
990002793340106381,ABE5709.0001.001,"Hergesheimer, Joseph, 1880-1954."," Hergesheimer, Joseph, 1880-1954."
990002794500106381,ABE5826.0001.001,"Camps, Gabriel."," Camps, Gabriel."
990002794560106381,ABE5832.0001.001,"Sears, Joseph Hamblen, 1865-"," Sears, Joseph Hamblen, 1865-"
990002797840106381,ABE6161.0001.001,"Rodgers, Charles T."," Rodgers, Charles T."
990002804060106381,ABE6790.0001.001,United States. Bureau of Statistics.,United States. Dept. of the Treasury.
990002806900106381,ABE7074.0001.001,"Santa Maria, Blas de, d. 1746."," Santa Maria, Blas de, d. 1746."
990002865660106381,ABF2996.0001.001,"Russel, Florence Kimball."," Russel, Florence Kimball."
990003084880106381,ABH5507.0001.001,"Nellist, George F."," Nellist, George Ferguson Mitchell, ed. 1889-"
990003096900106381,ABH6726.0001.001,"Rinne, Friedrich, 1863-1933."," Rinne, Friedrich Wilhelm Berthold, 1863-1933."
990003132580106381,ABJ0362.0001.001,"MacClintock, Samuel."," MacClintock, Samuel."
990003148350106381,ABJ1954.0001.001,"Evans, Robley D. (Robley Dunglison), 1846-1912."," Evans, Robley D. (Robley Dunglison), 1846-1912."
990003153680106381,ABJ2489.0001.001,"Erbach-Erbach, Ernst, Graf zu"," Erbach-Erbach, Ernst, Graf zu."
990003168490106381,ABJ3989.0001.001,"Fowles, George Milton."," Fowles, George Milton."
990003209000106381,ABJ8105.0001.001,"King, Charles, 1844-1933."," King, Charles, 1844-1933."
990003211650106381,ABJ8372.0001.001,"Stuntz, Homer C. (Homer Clyde), 1858-1924."," Stuntz, Homer C. (Homer Clyde), 1858-1924."
990003211730106381,ABJ8380.0001.001,"Elliott, Charles B. (Charles Burke), 1861-1935."," Elliott, Charles b. (Charles Burke), 1861-1935."
990003213590106381,ABJ8567.0001.001,"Buckland, Ralph Kent."," Buckland, Ralph Kent."
990003213660106381,ABJ8574.0001.001,"Landor, Arnold Henry Savage, 1865-1924."," Landor, Arnold Henry Savage, 1865-1924."
990003217900106381,ABJ8999.0001.001,"Bailey, Edward."," Bailey, Edward."
990003275250106381,ABK4782.0001.001,"Meriwether, Lee, 1862-1966."," Meriwether, Lee, 1862-1966."
990003275270106381,ABK4784.0001.001,"Martí, José, 1853-1895."," Martí, José, 1853-1895."
990003278320106381,ABK5091.0001.001,"Willson, Beckles, 1869-1942."," Willson, Beckles, 1869-1942."
990003282940106381,ABK5557.0001.001,"Callahan, James Morton, 1864-1956."," Callahan, James Morton, 1864-1956."
990003282970106381,ABK5560.0001.001,"Johnson, Willis Fletcher, 1857-"," Johnson, Willis Fletcher, 1857-"
990003300170106381,ABK7306.0001.001,"Gallego, Manuel V., 1893-"," Gallego, Manuel V., 1893-"
990003303080106381,ABK7602.0001.001,"United States Virgin Islands. Governor, 1927- (Waldo Evans)","Virgin Islands of the United States. Governor, 1927- (Waldo Evans)"
990003319940106381,ABK9313.0001.001,"Concepcion, Venancio."," Concepcion, Venancio."
990003331430106381,ABL0480.0001.001,"Carpenter, Edmund Janes, 1845-"," Carpenter, Edmund Janes, 1845-"
990003336240106381,ABL0964.0001.001,"Hobbs, William Herbert, 1864-1952."," Hobbs, William Herbert, 1864-1952."
990003336290106381,ABL0969.0001.001,"Wood, Eric Fisher, 1869-"," Wood, Eric Fisher, 1869-"
990003336580106381,ABL1000.0001.001,"Spears, John Randolph, 1850-1936."," Spears, John Randolph, 1850-1936."
990003336580106381,ABL1000.0002.001,"Spears, John Randolph, 1850-1936."," Spears, John Randolph, 1850-1936."
990003336580106381,ABL1000.0003.001,"Spears, John Randolph, 1850-1936."," Spears, John Randolph, 1850-1936."
990003336580106381,ABL1000.0004.001,"Spears, John Randolph, 1850-1936."," Spears, John Randolph, 1850-1936."
990003336580106381,ABL1000.0005.001,"Spears, John Randolph, 1850-1936."," Spears, John Randolph, 1850-1936."
990003394640106381,ABL6914.0001.001,"Colman, Clarence, 1883-"," Colman, Clarence, 1883-"
990003830330106381,ABR1013.0001.001,"Serrano Laktaw, Pedro."," Serrano Laktaw, Pedro."
990003843360106381,ABR2342.0001.001,"Asistio, Narciso S."," Asistio, Narciso S."
990003843750106381,ABR2381.0001.001,"Abella y Casariego, Enrique."," Abella y Casariego, Enrique."
990003843830106381,ABR2389.0001.001,"Sevilla, Jose N., 1880-1946."," Sevilla, José N., 1880-1946."
990003850090106381,ABR3024.0001.001,"Artigas y Cuerva, Manuel."," Artigas y Cuerva, Manuel."
990003955080106381,ABS3729.0001.001,"Crane, Stephen, 1871-1900."," Crane, Stephen, 1871-1900."
990003955790106381,ABS3804.0001.001,"Fité, Vital."," Fité, Vital."
990003955880106381,ABS3815.0001.001,"Alcázar, Antonio Valeriano"," Alcázar, Antonio Valeriano"
990003956900106381,ABS3923.0001.001,"Fish, Carl Russell, 1876-1932."," Fish, Carl Russell, 1876-1932."
990029130170106381,AQJ5836.0001.001,"Buyser, Fernando A. (Fernando Aquino)"," Buyser, Fernando A., (Fernando Aquino)."
990029130230106381,AQJ5842.0001.001,"Buyser, Fernando A. (Fernando Aquino)"," Buyser, Fernando A. (Fernando Aquino)."
990029130240106381,AQJ5843.0001.001,"Buyser, Fernando A. (Fernando Aquino)"," Buyser, Fernando A., (Fernando Aquino)."
990029130250106381,AQJ5844.0001.001,"Calderón, Sofronio G."," Calderón, Sofronio G."
990029130840106381,AQJ5903.0001.001,"Noceda, Juan José de, 1681-1747."," Noceda, Juan [José] de, 1681-1747."
990029130860106381,AQJ5905.0001.001,"Calderón, Sofronio G."," Calderón, Sofronio G."
990029130880106381,AQJ5907.0001.001,"Terson, Pablo."," Terson, Pablo."
990029130900106381,AQJ5909.0001.001,"Diasnes, P. J."," Diasnes, P. J."
990029150510106381,AQJ7883.0001.001,"Demond, Henry S. V. D."," Demond, Henry S. V. D."
990029150540106381,AQJ7886.0001.001,"Calderón, Sofronio G."," Calderon, Sofronio G."
990029150550106381,AQJ7887.0001.001,"De los Reyes, Angel."," De los Reyes, Angel."
990029150560106381,AQJ7888.0001.001,"Lagare, Bonifacio D."," Lagare, Bonifacio D."
990029150890106381,AQJ7921.0001.001,"Alcaraz, Apo."," Alcaraz, Apo."
